audio_id,name,instrument,technique,duration,pitch,pitch_id,dynamics,dynamics_id,instance_id,string_id
807,viola_ord_C3_ff_807.wav,Viola,ordinario,8.434,C3,48,ff,4,3,4.0
808,viola_ord_C#3_ff_808.wav,Viola,ordinario,7.453,C#3,49,ff,4,3,4.0
809,viola_ord_D3_ff_809.wav,Viola,ordinario,8.068,D3,50,ff,4,3,4.0
810,viola_ord_D#3_ff_810.wav,Viola,ordinario,8.279,D#3,51,ff,4,3,4.0
811,viola_ord_E3_ff_811.wav,Viola,ordinario,7.638,E3,52,ff,4,3,4.0
812,viola_ord_F3_ff_812.wav,Viola,ordinario,7.21,F3,53,ff,4,3,4.0
813,viola_ord_F#3_ff_813.wav,Viola,ordinario,7.919,F#3,54,ff,4,3,4.0
814,viola_ord_G3_ff_814.wav,Viola,ordinario,9.785,G3,55,ff,4,2,3.0
815,viola_ord_G3_ff_815.wav,Viola,ordinario,7.763,G3,55,ff,4,3,4.0
816,viola_ord_G#3_ff_816.wav,Viola,ordinario,8.619,G#3,56,ff,4,2,3.0
817,viola_ord_G#3_ff_817.wav,Viola,ordinario,7.091,G#3,56,ff,4,3,4.0
818,viola_ord_A3_ff_818.wav,Viola,ordinario,8.392,A3,57,ff,4,2,3.0
819,viola_ord_A3_ff_819.wav,Viola,ordinario,7.708,A3,57,ff,4,3,4.0
820,viola_ord_A#3_ff_820.wav,Viola,ordinario,8.547,A#3,58,ff,4,2,3.0
821,viola_ord_A#3_ff_821.wav,Viola,ordinario,7.341,A#3,58,ff,4,3,4.0
822,viola_ord_B3_ff_822.wav,Viola,ordinario,8.134,B3,59,ff,4,2,3.0
823,viola_ord_B3_ff_823.wav,Viola,ordinario,7.255,B3,59,ff,4,3,4.0
824,viola_ord_C4_ff_824.wav,Viola,ordinario,8.706,C4,60,ff,4,2,3.0
825,viola_ord_C4_ff_825.wav,Viola,ordinario,6.669,C4,60,ff,4,3,4.0
826,viola_ord_C#4_ff_826.wav,Viola,ordinario,8.641,C#4,61,ff,4,2,3.0
827,viola_ord_C#4_ff_827.wav,Viola,ordinario,6.987,C#4,61,ff,4,3,4.0
828,viola_ord_D4_ff_828.wav,Viola,ordinario,9.032,D4,62,ff,4,1,2.0
829,viola_ord_D4_ff_829.wav,Viola,ordinario,7.955,D4,62,ff,4,2,3.0
830,viola_ord_D4_ff_830.wav,Viola,ordinario,8.048,D4,62,ff,4,3,4.0
831,viola_ord_D#4_ff_831.wav,Viola,ordinario,7.712,D#4,63,ff,4,1,2.0
832,viola_ord_D#4_ff_832.wav,Viola,ordinario,8.199,D#4,63,ff,4,2,3.0
833,viola_ord_D#4_ff_833.wav,Viola,ordinario,8.161,D#4,63,ff,4,3,4.0
834,viola_ord_E4_ff_834.wav,Viola,ordinario,7.644,E4,64,ff,4,1,2.0
835,viola_ord_E4_ff_835.wav,Viola,ordinario,7.768,E4,64,ff,4,2,3.0
836,viola_ord_E4_ff_836.wav,Viola,ordinario,7.353,E4,64,ff,4,3,4.0
837,viola_ord_F4_ff_837.wav,Viola,ordinario,7.925,F4,65,ff,4,1,2.0
838,viola_ord_F4_ff_838.wav,Viola,ordinario,7.81,F4,65,ff,4,2,3.0
839,viola_ord_F4_ff_839.wav,Viola,ordinario,7.537,F4,65,ff,4,3,4.0
840,viola_ord_F#4_ff_840.wav,Viola,ordinario,7.582,F#4,66,ff,4,1,2.0
841,viola_ord_F#4_ff_841.wav,Viola,ordinario,8.241,F#4,66,ff,4,2,3.0
842,viola_ord_F#4_ff_842.wav,Viola,ordinario,7.132,F#4,66,ff,4,3,4.0
843,viola_ord_G4_ff_843.wav,Viola,ordinario,7.961,G4,67,ff,4,1,2.0
844,viola_ord_G4_ff_844.wav,Viola,ordinario,7.963,G4,67,ff,4,2,3.0
845,viola_ord_G4_ff_845.wav,Viola,ordinario,7.809,G4,67,ff,4,3,4.0
846,viola_ord_G#4_ff_846.wav,Viola,ordinario,7.289,G#4,68,ff,4,1,2.0
847,viola_ord_G#4_ff_847.wav,Viola,ordinario,8.263,G#4,68,ff,4,2,3.0
848,viola_ord_G#4_ff_848.wav,Viola,ordinario,7.039,G#4,68,ff,4,3,4.0
849,viola_ord_A4_ff_849.wav,Viola,ordinario,8.052,A4,69,ff,4,0,1.0
850,viola_ord_A4_ff_850.wav,Viola,ordinario,7.715,A4,69,ff,4,1,2.0
851,viola_ord_A4_ff_851.wav,Viola,ordinario,8.081,A4,69,ff,4,2,3.0
852,viola_ord_A4_ff_852.wav,Viola,ordinario,7.894,A4,69,ff,4,3,4.0
853,viola_ord_A#4_ff_853.wav,Viola,ordinario,7.779,A#4,70,ff,4,0,1.0
854,viola_ord_A#4_ff_854.wav,Viola,ordinario,7.264,A#4,70,ff,4,1,2.0
855,viola_ord_A#4_ff_855.wav,Viola,ordinario,7.628,A#4,70,ff,4,2,3.0
856,viola_ord_A#4_ff_856.wav,Viola,ordinario,7.717,A#4,70,ff,4,3,4.0
857,viola_ord_B4_ff_857.wav,Viola,ordinario,7.459,B4,71,ff,4,0,1.0
858,viola_ord_B4_ff_858.wav,Viola,ordinario,7.551,B4,71,ff,4,1,2.0
859,viola_ord_B4_ff_859.wav,Viola,ordinario,8.139,B4,71,ff,4,2,3.0
860,viola_ord_B4_ff_860.wav,Viola,ordinario,7.223,B4,71,ff,4,3,4.0
861,viola_ord_C5_ff_861.wav,Viola,ordinario,7.643,C5,72,ff,4,0,1.0
862,viola_ord_C5_ff_862.wav,Viola,ordinario,7.692,C5,72,ff,4,1,2.0
863,viola_ord_C5_ff_863.wav,Viola,ordinario,7.915,C5,72,ff,4,2,3.0
864,viola_ord_C5_ff_864.wav,Viola,ordinario,7.464,C5,72,ff,4,3,4.0
865,viola_ord_C#5_ff_865.wav,Viola,ordinario,7.214,C#5,73,ff,4,0,1.0
866,viola_ord_C#5_ff_866.wav,Viola,ordinario,7.057,C#5,73,ff,4,1,2.0
867,viola_ord_C#5_ff_867.wav,Viola,ordinario,7.803,C#5,73,ff,4,2,3.0
868,viola_ord_D5_ff_868.wav,Viola,ordinario,7.567,D5,74,ff,4,0,1.0
869,viola_ord_D5_ff_869.wav,Viola,ordinario,7.857,D5,74,ff,4,1,2.0
870,viola_ord_D5_ff_870.wav,Viola,ordinario,8.123,D5,74,ff,4,2,3.0
871,viola_ord_D#5_ff_871.wav,Viola,ordinario,7.32,D#5,75,ff,4,0,1.0
872,viola_ord_D#5_ff_872.wav,Viola,ordinario,7.268,D#5,75,ff,4,1,2.0
873,viola_ord_D#5_ff_873.wav,Viola,ordinario,7.987,D#5,75,ff,4,2,3.0
874,viola_ord_E5_ff_874.wav,Viola,ordinario,7.577,E5,76,ff,4,0,1.0
875,viola_ord_E5_ff_875.wav,Viola,ordinario,7.475,E5,76,ff,4,1,2.0
876,viola_ord_E5_ff_876.wav,Viola,ordinario,7.611,E5,76,ff,4,2,3.0
877,viola_ord_F5_ff_877.wav,Viola,ordinario,7.975,F5,77,ff,4,0,1.0
878,viola_ord_F5_ff_878.wav,Viola,ordinario,6.903,F5,77,ff,4,1,2.0
879,viola_ord_F5_ff_879.wav,Viola,ordinario,7.947,F5,77,ff,4,2,3.0
880,viola_ord_F#5_ff_880.wav,Viola,ordinario,7.21,F#5,78,ff,4,0,1.0
881,viola_ord_F#5_ff_881.wav,Viola,ordinario,7.914,F#5,78,ff,4,1,2.0
882,viola_ord_F#5_ff_882.wav,Viola,ordinario,7.56,F#5,78,ff,4,2,3.0
883,viola_ord_G5_ff_883.wav,Viola,ordinario,7.808,G5,79,ff,4,0,1.0
884,viola_ord_G5_ff_884.wav,Viola,ordinario,6.953,G5,79,ff,4,1,2.0
885,viola_ord_G5_ff_885.wav,Viola,ordinario,8.057,G5,79,ff,4,2,3.0
886,viola_ord_G#5_ff_886.wav,Viola,ordinario,7.16,G#5,80,ff,4,0,1.0
887,viola_ord_G#5_ff_887.wav,Viola,ordinario,7.137,G#5,80,ff,4,1,2.0
888,viola_ord_A5_ff_888.wav,Viola,ordinario,7.25,A5,81,ff,4,0,1.0
889,viola_ord_A5_ff_889.wav,Viola,ordinario,7.015,A5,81,ff,4,1,2.0
890,viola_ord_A#5_ff_890.wav,Viola,ordinario,7.899,A#5,82,ff,4,0,1.0
891,viola_ord_A#5_ff_891.wav,Viola,ordinario,7.735,A#5,82,ff,4,1,2.0
892,viola_ord_B5_ff_892.wav,Viola,ordinario,7.504,B5,83,ff,4,0,1.0
893,viola_ord_B5_ff_893.wav,Viola,ordinario,7.186,B5,83,ff,4,1,2.0
894,viola_ord_C6_ff_894.wav,Viola,ordinario,7.314,C6,84,ff,4,0,1.0
895,viola_ord_C6_ff_895.wav,Viola,ordinario,7.576,C6,84,ff,4,1,2.0
896,viola_ord_C#6_ff_896.wav,Viola,ordinario,7.253,C#6,85,ff,4,0,1.0
897,viola_ord_C#6_ff_897.wav,Viola,ordinario,6.826,C#6,85,ff,4,1,2.0
898,viola_ord_D6_ff_898.wav,Viola,ordinario,7.477,D6,86,ff,4,0,1.0
899,viola_ord_D6_ff_899.wav,Viola,ordinario,6.768,D6,86,ff,4,1,2.0
900,viola_ord_D#6_ff_900.wav,Viola,ordinario,7.259,D#6,87,ff,4,0,1.0
901,viola_ord_E6_ff_901.wav,Viola,ordinario,7.115,E6,88,ff,4,0,1.0
902,viola_ord_F6_ff_902.wav,Viola,ordinario,7.193,F6,89,ff,4,0,1.0
903,viola_ord_F#6_ff_903.wav,Viola,ordinario,7.649,F#6,90,ff,4,0,1.0
904,viola_ord_G6_ff_904.wav,Viola,ordinario,7.414,G6,91,ff,4,0,1.0
905,viola_ord_G#6_ff_905.wav,Viola,ordinario,7.222,G#6,92,ff,4,0,1.0
906,viola_ord_A6_ff_906.wav,Viola,ordinario,8.264,A6,93,ff,4,0,1.0
907,viola_ord_A#6_ff_907.wav,Viola,ordinario,7.407,A#6,94,ff,4,0,1.0
908,viola_ord_B6_ff_908.wav,Viola,ordinario,7.865,B6,95,ff,4,0,1.0
909,viola_ord_C7_ff_909.wav,Viola,ordinario,7.126,C7,96,ff,4,0,1.0
910,violin_ord_G3_pp_910.wav,Violin,ordinario,9.182,G3,55,pp,0,3,4.0
911,violin_ord_G#3_pp_911.wav,Violin,ordinario,7.881,G#3,56,pp,0,3,4.0
912,violin_ord_A3_pp_912.wav,Violin,ordinario,8.046,A3,57,pp,0,3,4.0
913,violin_ord_A#3_pp_913.wav,Violin,ordinario,7.451,A#3,58,pp,0,3,4.0
914,violin_ord_B3_pp_914.wav,Violin,ordinario,7.165,B3,59,pp,0,3,4.0
915,violin_ord_C4_pp_915.wav,Violin,ordinario,7.274,C4,60,pp,0,3,4.0
916,violin_ord_C#4_pp_916.wav,Violin,ordinario,7.141,C#4,61,pp,0,3,4.0
917,violin_ord_D4_pp_917.wav,Violin,ordinario,7.8,D4,62,pp,0,2,3.0
918,violin_ord_D4_pp_918.wav,Violin,ordinario,8.238,D4,62,pp,0,3,4.0
919,violin_ord_D#4_pp_919.wav,Violin,ordinario,8.088,D#4,63,pp,0,2,3.0
920,violin_ord_D#4_pp_920.wav,Violin,ordinario,7.588,D#4,63,pp,0,3,4.0
921,violin_ord_E4_pp_921.wav,Violin,ordinario,8.13,E4,64,pp,0,2,3.0
922,violin_ord_E4_pp_922.wav,Violin,ordinario,7.799,E4,64,pp,0,3,4.0
923,violin_ord_F4_pp_923.wav,Violin,ordinario,7.715,F4,65,pp,0,2,3.0
924,violin_ord_F4_pp_924.wav,Violin,ordinario,7.366,F4,65,pp,0,3,4.0
925,violin_ord_F#4_pp_925.wav,Violin,ordinario,7.921,F#4,66,pp,0,2,3.0
926,violin_ord_F#4_pp_926.wav,Violin,ordinario,7.929,F#4,66,pp,0,3,4.0
927,violin_ord_G4_pp_927.wav,Violin,ordinario,7.596,G4,67,pp,0,2,3.0
928,violin_ord_G4_pp_928.wav,Violin,ordinario,7.96,G4,67,pp,0,3,4.0
929,violin_ord_G#4_pp_929.wav,Violin,ordinario,8.137,G#4,68,pp,0,2,3.0
930,violin_ord_G#4_pp_930.wav,Violin,ordinario,7.51,G#4,68,pp,0,3,4.0
931,violin_ord_A4_pp_931.wav,Violin,ordinario,7.474,A4,69,pp,0,1,2.0
932,violin_ord_A4_pp_932.wav,Violin,ordinario,7.359,A4,69,pp,0,2,3.0
933,violin_ord_A4_pp_933.wav,Violin,ordinario,8.775,A4,69,pp,0,3,4.0
934,violin_ord_A#4_pp_934.wav,Violin,ordinario,7.425,A#4,70,pp,0,1,2.0
935,violin_ord_A#4_pp_935.wav,Violin,ordinario,8.16,A#4,70,pp,0,2,3.0
936,violin_ord_A#4_pp_936.wav,Violin,ordinario,8.157,A#4,70,pp,0,3,4.0
937,violin_ord_B4_pp_937.wav,Violin,ordinario,7.962,B4,71,pp,0,1,2.0
938,violin_ord_B4_pp_938.wav,Violin,ordinario,7.403,B4,71,pp,0,2,3.0
939,violin_ord_B4_pp_939.wav,Violin,ordinario,8.027,B4,71,pp,0,3,4.0
940,violin_ord_C5_pp_940.wav,Violin,ordinario,7.624,C5,72,pp,0,1,2.0
941,violin_ord_C5_pp_941.wav,Violin,ordinario,7.002,C5,72,pp,0,2,3.0
942,violin_ord_C5_pp_942.wav,Violin,ordinario,7.359,C5,72,pp,0,3,4.0
943,violin_ord_C#5_pp_943.wav,Violin,ordinario,7.857,C#5,73,pp,0,1,2.0
944,violin_ord_C#5_pp_944.wav,Violin,ordinario,7.171,C#5,73,pp,0,2,3.0
945,violin_ord_C#5_pp_945.wav,Violin,ordinario,6.847,C#5,73,pp,0,3,4.0
946,violin_ord_D5_pp_946.wav,Violin,ordinario,8.444,D5,74,pp,0,1,2.0
947,violin_ord_D5_pp_947.wav,Violin,ordinario,8.176,D5,74,pp,0,2,3.0
948,violin_ord_D5_pp_948.wav,Violin,ordinario,7.228,D5,74,pp,0,3,4.0
949,violin_ord_D#5_pp_949.wav,Violin,ordinario,7.301,D#5,75,pp,0,1,2.0
950,violin_ord_D#5_pp_950.wav,Violin,ordinario,7.461,D#5,75,pp,0,2,3.0
951,violin_ord_D#5_pp_951.wav,Violin,ordinario,7.121,D#5,75,pp,0,3,4.0
952,violin_ord_E5_pp_952.wav,Violin,ordinario,8.159,E5,76,pp,0,0,1.0
953,violin_ord_E5_pp_953.wav,Violin,ordinario,7.447,E5,76,pp,0,1,2.0
954,violin_ord_E5_pp_954.wav,Violin,ordinario,7.073,E5,76,pp,0,2,3.0
955,violin_ord_E5_pp_955.wav,Violin,ordinario,8.191,E5,76,pp,0,3,4.0
956,violin_ord_F5_pp_956.wav,Violin,ordinario,7.336,F5,77,pp,0,0,1.0
957,violin_ord_F5_pp_957.wav,Violin,ordinario,7.631,F5,77,pp,0,1,2.0
958,violin_ord_F5_pp_958.wav,Violin,ordinario,8.604,F5,77,pp,0,2,3.0
959,violin_ord_F#5_pp_959.wav,Violin,ordinario,6.721,F#5,78,pp,0,0,1.0
960,violin_ord_F#5_pp_960.wav,Violin,ordinario,7.124,F#5,78,pp,0,1,2.0
961,violin_ord_F#5_pp_961.wav,Violin,ordinario,7.513,F#5,78,pp,0,2,3.0
962,violin_ord_G5_pp_962.wav,Violin,ordinario,7.575,G5,79,pp,0,0,1.0
963,violin_ord_G5_pp_963.wav,Violin,ordinario,7.794,G5,79,pp,0,1,2.0
964,violin_ord_G5_pp_964.wav,Violin,ordinario,8.078,G5,79,pp,0,2,3.0
965,violin_ord_G#5_pp_965.wav,Violin,ordinario,7.505,G#5,80,pp,0,0,1.0
966,violin_ord_G#5_pp_966.wav,Violin,ordinario,7.839,G#5,80,pp,0,1,2.0
967,violin_ord_G#5_pp_967.wav,Violin,ordinario,7.736,G#5,80,pp,0,2,3.0
968,violin_ord_A5_pp_968.wav,Violin,ordinario,7.926,A5,81,pp,0,0,1.0
969,violin_ord_A5_pp_969.wav,Violin,ordinario,6.754,A5,81,pp,0,1,2.0
970,violin_ord_A5_pp_970.wav,Violin,ordinario,7.471,A5,81,pp,0,2,3.0
971,violin_ord_A#5_pp_971.wav,Violin,ordinario,7.283,A#5,82,pp,0,0,1.0
972,violin_ord_A#5_pp_972.wav,Violin,ordinario,7.314,A#5,82,pp,0,1,2.0
973,violin_ord_A#5_pp_973.wav,Violin,ordinario,7.62,A#5,82,pp,0,2,3.0
974,violin_ord_B5_pp_974.wav,Violin,ordinario,7.937,B5,83,pp,0,0,1.0
975,violin_ord_B5_pp_975.wav,Violin,ordinario,7.169,B5,83,pp,0,1,2.0
976,violin_ord_B5_pp_976.wav,Violin,ordinario,7.812,B5,83,pp,0,2,3.0
977,violin_ord_C6_pp_977.wav,Violin,ordinario,7.433,C6,84,pp,0,0,1.0
978,violin_ord_C6_pp_978.wav,Violin,ordinario,6.841,C6,84,pp,0,1,2.0
979,violin_ord_C6_pp_979.wav,Violin,ordinario,7.544,C6,84,pp,0,2,3.0
980,violin_ord_C#6_pp_980.wav,Violin,ordinario,7.052,C#6,85,pp,0,0,1.0
981,violin_ord_C#6_pp_981.wav,Violin,ordinario,6.722,C#6,85,pp,0,1,2.0
982,violin_ord_D6_pp_982.wav,Violin,ordinario,8.282,D6,86,pp,0,0,1.0
983,violin_ord_D6_pp_983.wav,Violin,ordinario,7.381,D6,86,pp,0,1,2.0
984,violin_ord_D#6_pp_984.wav,Violin,ordinario,7.675,D#6,87,pp,0,0,1.0
985,violin_ord_D#6_pp_985.wav,Violin,ordinario,7.756,D#6,87,pp,0,1,2.0
986,violin_ord_E6_pp_986.wav,Violin,ordinario,7.252,E6,88,pp,0,0,1.0
987,violin_ord_E6_pp_987.wav,Violin,ordinario,7.495,E6,88,pp,0,1,2.0
988,violin_ord_F6_pp_988.wav,Violin,ordinario,7.563,F6,89,pp,0,0,1.0
989,violin_ord_F6_pp_989.wav,Violin,ordinario,7.282,F6,89,pp,0,1,2.0
990,violin_ord_F#6_pp_990.wav,Violin,ordinario,8.112,F#6,90,pp,0,0,1.0
991,violin_ord_F#6_pp_991.wav,Violin,ordinario,7.194,F#6,90,pp,0,1,2.0
992,violin_ord_G6_pp_992.wav,Violin,ordinario,7.611,G6,91,pp,0,0,1.0
993,violin_ord_G6_pp_993.wav,Violin,ordinario,6.84,G6,91,pp,0,1,2.0
994,violin_ord_G#6_pp_994.wav,Violin,ordinario,7.706,G#6,92,pp,0,0,1.0
995,violin_ord_G#6_pp_995.wav,Violin,ordinario,7.242,G#6,92,pp,0,1,2.0
996,violin_ord_A6_pp_996.wav,Violin,ordinario,7.287,A6,93,pp,0,0,1.0
997,violin_ord_A6_pp_997.wav,Violin,ordinario,6.867,A6,93,pp,0,1,2.0
998,violin_ord_A#6_pp_998.wav,Violin,ordinario,7.773,A#6,94,pp,0,0,1.0
999,violin_ord_B6_pp_999.wav,Violin,ordinario,6.588,B6,95,pp,0,0,1.0
1000,violin_ord_C7_pp_1000.wav,Violin,ordinario,7.059,C7,96,pp,0,0,1.0
1001,violin_ord_C#7_pp_1001.wav,Violin,ordinario,7.961,C#7,97,pp,0,0,1.0
1002,violin_ord_D7_pp_1002.wav,Violin,ordinario,6.566,D7,98,pp,0,0,1.0
1003,violin_ord_D#7_pp_1003.wav,Violin,ordinario,6.695,D#7,99,pp,0,0,1.0
1004,violin_ord_E7_pp_1004.wav,Violin,ordinario,7.399,E7,100,pp,0,0,1.0
1005,violin_ord_G3_mf_1005.wav,Violin,ordinario,8.472,G3,55,mf,2,3,4.0
1006,violin_ord_G#3_mf_1006.wav,Violin,ordinario,8.026,G#3,56,mf,2,3,4.0
1007,violin_ord_A3_mf_1007.wav,Violin,ordinario,7.918,A3,57,mf,2,3,4.0
1008,violin_ord_A#3_mf_1008.wav,Violin,ordinario,8.25,A#3,58,mf,2,3,4.0
1009,violin_ord_B3_mf_1009.wav,Violin,ordinario,8.539,B3,59,mf,2,3,4.0
1010,violin_ord_C4_mf_1010.wav,Violin,ordinario,7.333,C4,60,mf,2,3,4.0
1011,violin_ord_C#4_mf_1011.wav,Violin,ordinario,7.624,C#4,61,mf,2,3,4.0
1012,violin_ord_D4_mf_1012.wav,Violin,ordinario,8.842,D4,62,mf,2,2,3.0
1013,violin_ord_D4_mf_1013.wav,Violin,ordinario,8.551,D4,62,mf,2,3,4.0
1014,violin_ord_D#4_mf_1014.wav,Violin,ordinario,8.555,D#4,63,mf,2,2,3.0
1015,violin_ord_D#4_mf_1015.wav,Violin,ordinario,7.484,D#4,63,mf,2,3,4.0
1016,violin_ord_E4_mf_1016.wav,Violin,ordinario,7.869,E4,64,mf,2,2,3.0
1017,violin_ord_E4_mf_1017.wav,Violin,ordinario,7.742,E4,64,mf,2,3,4.0
1018,violin_ord_F4_mf_1018.wav,Violin,ordinario,8.399,F4,65,mf,2,2,3.0
1019,violin_ord_F4_mf_1019.wav,Violin,ordinario,7.351,F4,65,mf,2,3,4.0
1020,violin_ord_F#4_mf_1020.wav,Violin,ordinario,9.167,F#4,66,mf,2,2,3.0
1021,violin_ord_F#4_mf_1021.wav,Violin,ordinario,8.074,F#4,66,mf,2,3,4.0
1022,violin_ord_G4_mf_1022.wav,Violin,ordinario,8.414,G4,67,mf,2,2,3.0
1023,violin_ord_G4_mf_1023.wav,Violin,ordinario,8.015,G4,67,mf,2,3,4.0
1024,violin_ord_G#4_mf_1024.wav,Violin,ordinario,8.865,G#4,68,mf,2,2,3.0
1025,violin_ord_G#4_mf_1025.wav,Violin,ordinario,8.484,G#4,68,mf,2,3,4.0
1026,violin_ord_A4_mf_1026.wav,Violin,ordinario,7.976,A4,69,mf,2,1,2.0
1027,violin_ord_A4_mf_1027.wav,Violin,ordinario,7.687,A4,69,mf,2,2,3.0
1028,violin_ord_A4_mf_1028.wav,Violin,ordinario,8.818,A4,69,mf,2,3,4.0
1029,violin_ord_A#4_mf_1029.wav,Violin,ordinario,8.013,A#4,70,mf,2,1,2.0
1030,violin_ord_A#4_mf_1030.wav,Violin,ordinario,7.887,A#4,70,mf,2,2,3.0
1031,violin_ord_A#4_mf_1031.wav,Violin,ordinario,8.102,A#4,70,mf,2,3,4.0
1032,violin_ord_B4_mf_1032.wav,Violin,ordinario,7.837,B4,71,mf,2,1,2.0
1033,violin_ord_B4_mf_1033.wav,Violin,ordinario,8.24,B4,71,mf,2,2,3.0
1034,violin_ord_B4_mf_1034.wav,Violin,ordinario,8.16,B4,71,mf,2,3,4.0
1035,violin_ord_C5_mf_1035.wav,Violin,ordinario,7.935,C5,72,mf,2,1,2.0
1036,violin_ord_C5_mf_1036.wav,Violin,ordinario,7.873,C5,72,mf,2,2,3.0
1037,violin_ord_C5_mf_1037.wav,Violin,ordinario,7.075,C5,72,mf,2,3,4.0
1038,violin_ord_C#5_mf_1038.wav,Violin,ordinario,7.062,C#5,73,mf,2,1,2.0
1039,violin_ord_C#5_mf_1039.wav,Violin,ordinario,7.324,C#5,73,mf,2,2,3.0
1040,violin_ord_C#5_mf_1040.wav,Violin,ordinario,6.99,C#5,73,mf,2,3,4.0
1041,violin_ord_D5_mf_1041.wav,Violin,ordinario,8.636,D5,74,mf,2,1,2.0
1042,violin_ord_D5_mf_1042.wav,Violin,ordinario,7.536,D5,74,mf,2,2,3.0
1043,violin_ord_D5_mf_1043.wav,Violin,ordinario,8.203,D5,74,mf,2,3,4.0
1044,violin_ord_D#5_mf_1044.wav,Violin,ordinario,8.339,D#5,75,mf,2,1,2.0
1045,violin_ord_D#5_mf_1045.wav,Violin,ordinario,7.722,D#5,75,mf,2,2,3.0
1046,violin_ord_D#5_mf_1046.wav,Violin,ordinario,7.401,D#5,75,mf,2,3,4.0
1047,violin_ord_E5_mf_1047.wav,Violin,ordinario,8.242,E5,76,mf,2,0,1.0
1048,violin_ord_E5_mf_1048.wav,Violin,ordinario,7.327,E5,76,mf,2,1,2.0
1049,violin_ord_E5_mf_1049.wav,Violin,ordinario,8.459,E5,76,mf,2,2,3.0
1050,violin_ord_E5_mf_1050.wav,Violin,ordinario,7.575,E5,76,mf,2,3,4.0
1051,violin_ord_F5_mf_1051.wav,Violin,ordinario,7.876,F5,77,mf,2,0,1.0
1052,violin_ord_F5_mf_1052.wav,Violin,ordinario,8.108,F5,77,mf,2,1,2.0
1053,violin_ord_F5_mf_1053.wav,Violin,ordinario,7.778,F5,77,mf,2,2,3.0
1054,violin_ord_F#5_mf_1054.wav,Violin,ordinario,7.214,F#5,78,mf,2,0,1.0
1055,violin_ord_F#5_mf_1055.wav,Violin,ordinario,7.937,F#5,78,mf,2,1,2.0
1056,violin_ord_F#5_mf_1056.wav,Violin,ordinario,7.614,F#5,78,mf,2,2,3.0
1057,violin_ord_G5_mf_1057.wav,Violin,ordinario,8.208,G5,79,mf,2,0,1.0
1058,violin_ord_G5_mf_1058.wav,Violin,ordinario,9.181,G5,79,mf,2,1,2.0
1059,violin_ord_G5_mf_1059.wav,Violin,ordinario,7.939,G5,79,mf,2,2,3.0
1060,violin_ord_G#5_mf_1060.wav,Violin,ordinario,7.636,G#5,80,mf,2,0,1.0
1061,violin_ord_G#5_mf_1061.wav,Violin,ordinario,8.215,G#5,80,mf,2,1,2.0
1062,violin_ord_G#5_mf_1062.wav,Violin,ordinario,7.857,G#5,80,mf,2,2,3.0
1063,violin_ord_A5_mf_1063.wav,Violin,ordinario,8.536,A5,81,mf,2,0,1.0
1064,violin_ord_A5_mf_1064.wav,Violin,ordinario,7.928,A5,81,mf,2,1,2.0
1065,violin_ord_A5_mf_1065.wav,Violin,ordinario,7.465,A5,81,mf,2,2,3.0
1066,violin_ord_A#5_mf_1066.wav,Violin,ordinario,7.758,A#5,82,mf,2,0,1.0
1067,violin_ord_A#5_mf_1067.wav,Violin,ordinario,7.431,A#5,82,mf,2,1,2.0
1068,violin_ord_A#5_mf_1068.wav,Violin,ordinario,7.489,A#5,82,mf,2,2,3.0
1069,violin_ord_B5_mf_1069.wav,Violin,ordinario,6.847,B5,83,mf,2,0,1.0
1070,violin_ord_B5_mf_1070.wav,Violin,ordinario,7.652,B5,83,mf,2,1,2.0
1071,violin_ord_B5_mf_1071.wav,Violin,ordinario,7.588,B5,83,mf,2,2,3.0
1072,violin_ord_C6_mf_1072.wav,Violin,ordinario,7.701,C6,84,mf,2,0,1.0
1073,violin_ord_C6_mf_1073.wav,Violin,ordinario,7.438,C6,84,mf,2,1,2.0
1074,violin_ord_C6_mf_1074.wav,Violin,ordinario,7.253,C6,84,mf,2,2,3.0
1075,violin_ord_C#6_mf_1075.wav,Violin,ordinario,8.017,C#6,85,mf,2,0,1.0
1076,violin_ord_C#6_mf_1076.wav,Violin,ordinario,7.876,C#6,85,mf,2,1,2.0
1077,violin_ord_D6_mf_1077.wav,Violin,ordinario,7.978,D6,86,mf,2,0,1.0
1078,violin_ord_D6_mf_1078.wav,Violin,ordinario,7.692,D6,86,mf,2,1,2.0
1079,violin_ord_D#6_mf_1079.wav,Violin,ordinario,8.44,D#6,87,mf,2,0,1.0
1080,violin_ord_D#6_mf_1080.wav,Violin,ordinario,7.693,D#6,87,mf,2,1,2.0
1081,violin_ord_E6_mf_1081.wav,Violin,ordinario,7.715,E6,88,mf,2,0,1.0
1082,violin_ord_E6_mf_1082.wav,Violin,ordinario,7.884,E6,88,mf,2,1,2.0
1083,violin_ord_F6_mf_1083.wav,Violin,ordinario,7.249,F6,89,mf,2,0,1.0
1084,violin_ord_F6_mf_1084.wav,Violin,ordinario,7.686,F6,89,mf,2,1,2.0
1085,violin_ord_F#6_mf_1085.wav,Violin,ordinario,8.557,F#6,90,mf,2,0,1.0
1086,violin_ord_F#6_mf_1086.wav,Violin,ordinario,7.705,F#6,90,mf,2,1,2.0
1087,violin_ord_G6_mf_1087.wav,Violin,ordinario,8.115,G6,91,mf,2,0,1.0
1088,violin_ord_G6_mf_1088.wav,Violin,ordinario,7.272,G6,91,mf,2,1,2.0
